Address,City,SalePrice,RMV,SaleToRMV,LandPct,RMVLAND,RMVIMPR,YearBuilt,SqFt
18280 DELENKA LN,LAKE OSWEGO,1125000.0,1467501.0,0.7666093583581886,40.35983621135522,592281.0,875220.0,1987.0,3811.0
17787 KELOK RD,LAKE OSWEGO,1840000.0,1467468.0,1.2538603908228323,74.945961342939,1099808.0,367660.0,1951.0,2597.0
724 NW ALBEMARLE TER,PORTLAND,2045000.0,1467040.0,1.393963354782419,42.432380848511286,622500.0,844540.0,1952.0,3583.0
1509 S CAREY LN,PORTLAND,1850000.0,1466800.0,1.261248977365694,43.15516771202618,633000.0,833800.0,2003.0,3388.0
15007 TWIN FIR RD,LAKE OSWEGO,1925000.0,1462785.0,1.3159828682957508,32.04879732838387,468805.0,993980.0,2023.0,3121.0
19056 MEGAN PL,LAKE OSWEGO,1359000.0,1461357.0,0.9299575668368509,31.174244212741993,455567.0,1005790.0,1988.0,3757.0
16176 MATTHEW CT,LAKE OSWEGO,1715000.0,1461230.0,1.1736687585116647,33.50465019196157,489580.0,971650.0,1987.0,3474.0
8842 NW RYAN ST,PORTLAND,1270000.0,1461220.0,0.8691367487442001,32.33188705328424,472440.0,988780.0,2011.0,5138.0
1685 FERNWOOD DR,LAKE OSWEGO,1375000.0,1461040.0,0.9411104418770191,21.735202321633903,317560.0,1143480.0,1965.0,2592.0
1075 SCHUKART LN,LAKE OSWEGO,1330000.0,1456070.0,0.913417624152685,33.62338349117831,489580.0,966490.0,1986.0,3726.0
18336 WESTVIEW DR,LAKE OSWEGO,1625000.0,1455201.0,1.1166842243786255,37.11727795679085,540131.0,915070.0,1985.0,4411.0
13700 NW BRIDLE LN,PORTLAND,1875000.0,1453060.0,1.290380300882276,47.68350928385614,692870.0,760190.0,1975.0,3387.0
817 D AVE,LAKE OSWEGO,1700000.0,1449322.0,1.1729622540746638,34.63564342499458,501982.0,947340.0,1947.0,2281.0
11207 SW MAYPARK CT,PORTLAND,1395000.0,1447810.0,0.9635242193381728,41.30376223399479,598000.0,849810.0,2020.0,3165.0
14479 PFEIFER DR,LAKE OSWEGO,1102000.0,1445450.0,0.7623923345670899,30.555190425127122,441660.0,1003790.0,1991.0,3408.0
8711 NW TERRACEVIEW CT,PORTLAND,1800000.0,1444010.0,1.2465287636512212,33.58356244070332,484950.0,959060.0,2000.0,5805.0
6347 SE YAMHILL ST,PORTLAND,1420000.0,1443770.0,0.9835361588064581,33.55797668603725,484500.0,959270.0,1930.0,4489.0
1024 SW MYRTLE DR,PORTLAND,1220000.0,1443460.0,0.8451914150721184,38.414642594876206,554500.0,888960.0,1965.0,3607.0
1178 TYNDALL CT,LAKE OSWEGO,1785000.0,1443105.0,1.2369162327065597,32.04652468115626,462465.0,980640.0,1989.0,3834.0
13825 MELROSE PL,LAKE OSWEGO,1275000.0,1438700.0,0.8862167234308751,37.110585945645376,533910.0,904790.0,1991.0,4483.0
7418 SE 28TH AVE,PORTLAND,1465000.0,1438470.0,1.0184432070185683,25.721773829137906,370000.0,1068470.0,1929.0,4376.0
4530 NW 147TH AVE,PORTLAND,2100000.0,1433630.0,1.4648130968241457,39.393706883924025,564760.0,868870.0,1989.0,4718.0
7531 SE 35TH AVE,PORTLAND,1815000.0,1430620.0,1.2686807118591938,27.2748878108792,390200.0,1040420.0,1940.0,4082.0
1209 LAKE GARDEN CT,LAKE OSWEGO,1251000.0,1426402.0,0.877031860583482,39.17002359783567,558722.0,867680.0,1963.0,3428.0
3146 NE ALAMEDA TER,PORTLAND,1650000.0,1423500.0,1.1591148577449948,33.017211099402886,470000.0,953500.0,1930.0,3697.0
17875 CRESTLINE DR,LAKE OSWEGO,1650000.0,1418443.0,1.163247307082484,75.76779609755204,1074723.0,343720.0,1969.0,4065.0
2040 NE ALAMEDA DR,PORTLAND,1550000.0,1418070.0,1.0930348995465669,29.617719858681163,420000.0,998070.0,2015.0,3471.0
7769 SE 282ND AVE,GRESHAM,787500.0,1415820.0,0.5562147730643726,30.936135949485106,438000.0,977820.0,2000.0,5810.0
7131 NW PENRIDGE RD,PORTLAND,1965000.0,1412870.0,1.3907861303587732,34.64579189875926,489500.0,923370.0,1957.0,4456.0
225 NE LUCAS RD,TROUTDALE,1900000.0,1411690.0,1.3459045541159886,23.036218999922077,325200.0,1086490.0,2010.0,10072.0
17010 CHAPIN WAY,LAKE OSWEGO,1442900.0,1408637.0,1.0243235127289714,31.07237705668671,437697.0,970940.0,2001.0,4032.0
12808 NW DIAMOND DR,PORTLAND,1420000.0,1407910.0,1.0085871966247844,37.451257537768754,527280.0,880630.0,2000.0,4533.0
2215 NE 24TH AVE,PORTLAND,1400000.0,1405150.0,0.9963349108636088,26.865459203643738,377500.0,1027650.0,1910.0,4607.0
418 NW ALBEMARLE TER,PORTLAND,1695000.0,1404360.0,1.20695548150047,44.32624113475177,622500.0,781860.0,1926.0,3275.0
3781 N VANCOUVER AVE,PORTLAND,1320000.0,1402000.0,0.9415121255349501,19.293865905848786,270500.0,1131500.0,2022.0,6597.0
3779 NW DEVOTO LN,PORTLAND,1225000.0,1401660.0,0.8739637287216586,35.52930097170498,498000.0,903660.0,2006.0,4756.0
14066 EDENBERRY DR,LAKE OSWEGO,1275000.0,1393690.0,0.9148375894208899,31.689974097539626,441660.0,952030.0,1990.0,3835.0
14153 EDENBERRY DR,LAKE OSWEGO,1400000.0,1386880.0,1.009460083064144,31.84558144900784,441660.0,945220.0,1993.0,3022.0
1739 PALISADES TER DR,LAKE OSWEGO,970000.0,1382469.0,0.7016432194862959,37.592090672557575,519699.0,862770.0,1989.0,2849.0
5355 ROSALIA WAY,LAKE OSWEGO,1715000.0,1379230.0,1.243447430812845,32.022215294040876,441660.0,937570.0,1994.0,4147.0
8910 SE DENALI DR,HAPPY VALLEY,1565000.0,1375810.0,1.137511720368365,26.844549756143653,369330.0,1006480.0,2007.0,5973.0
4550 SW 59TH AVE,PORTLAND,1450000.0,1375730.0,1.0539858838580245,23.078656422408468,317500.0,1058230.0,2022.0,3358.0
4243 NE WISTARIA DR,PORTLAND,1500000.0,1375550.0,1.0904729017483916,31.623714150703353,435000.0,940550.0,1930.0,2902.0
725 OAK MEADOW CT,LAKE OSWEGO,1550000.0,1375526.0,1.1268416591180392,34.15827836042358,469856.0,905670.0,1987.0,3353.0
2116 SW 19TH AVE,PORTLAND,1650000.0,1373680.0,1.2011531069827035,36.57329217867334,502400.0,871280.0,1923.0,3955.0
3962 NE CESAR E CHAVEZ BLVD,PORTLAND,1644800.0,1372090.0,1.1987551836978625,27.694976277066374,380000.0,992090.0,2015.0,4217.0
14360 UPLANDS DR,LAKE OSWEGO,1535000.0,1370294.0,1.1201975634425896,37.50319274549841,513904.0,856390.0,1956.0,2940.0
2663 NW WESTOVER RD,PORTLAND,1800000.0,1365420.0,1.3182756953904293,46.02979303071582,628500.0,736920.0,1922.0,3744.0
2625 SUMMIT DR,LAKE OSWEGO,1500000.0,1365094.0,1.0988254288715649,62.48023945603746,852914.0,512180.0,1958.0,4391.0
630 9TH ST,LAKE OSWEGO,1595000.0,1361772.0,1.1712680243095026,36.86241162250362,501982.0,859790.0,1962.0,2576.0
9289 NW LOVEJOY ST,PORTLAND,1495000.0,1357750.0,1.1010863561038482,35.41299944761554,480820.0,876930.0,2023.0,2777.0
3144 NE 47TH AVE,PORTLAND,1475000.0,1357260.0,1.0867483017255353,26.708220974610615,362500.0,994760.0,1951.0,4109.0
2136 NE 9TH AVE,PORTLAND,1350000.0,1357190.0,0.9947022892888984,27.888504925618374,378500.0,978690.0,1907.0,3325.0
1116 SE LAMBERT ST,PORTLAND,1626000.0,1351900.0,1.2027516828167764,26.000443819809156,351500.0,1000400.0,2015.0,3204.0
1209 NW SUMMIT AVE,PORTLAND,1350000.0,1349030.0,1.0007190351585955,38.73153302743453,522500.0,826530.0,2005.0,4012.0
2033 RIDGEWOOD RD,LAKE OSWEGO,1161000.0,1346325.0,0.8623475015319481,50.80905427738473,684055.0,662270.0,1967.0,2556.0
5529 WESTFIELD CT,LAKE OSWEGO,1550000.0,1345700.0,1.151816898268559,32.82009363156722,441660.0,904040.0,1988.0,2924.0
2012 NW 127TH PL,PORTLAND,1500000.0,1342540.0,1.1172851460664115,40.45317085524454,543100.0,799440.0,2003.0,3730.0
11701 NW SADIE ST,PORTLAND,1300000.0,1342270.0,0.968508571300856,32.99783203081347,442920.0,899350.0,2022.0,3926.0
8780 NW IRVING ST,PORTLAND,1350000.0,1337200.0,1.0095722405025427,46.84489979060724,626410.0,710790.0,2009.0,3661.0
3825 SW JERALD CT,PORTLAND,1975000.0,1335850.0,1.4784594078676498,26.088258412246883,348500.0,987350.0,1957.0,4565.0
4326 SW ARTHUR WAY,PORTLAND,1265000.0,1334510.0,0.9479134663659321,46.908603157713316,626000.0,708510.0,1947.0,3208.0
11938 SW 60TH AVE,PORTLAND,1375000.0,1333090.0,1.0314382374783397,43.26789639109138,576800.0,756290.0,2019.0,3437.0
11612 SW LANCASTER RD,PORTLAND,1255000.0,1331140.0,0.9428009074928257,46.61418032663732,620500.0,710640.0,1938.0,3036.0
4015 NE 38TH AVE,PORTLAND,1368000.0,1329570.0,1.0289040817707982,27.452484637890446,365000.0,964570.0,2017.0,3066.0
5527 CHILDS RD,LAKE OSWEGO,1000000.0,1328270.0,0.7528589819840845,0.0,0.0,1328270.0,2023.0,3019.0
4062 PFEIFER CT,LAKE OSWEGO,1576000.0,1328070.0,1.1866844368143246,33.255777180419706,441660.0,886410.0,1992.0,3547.0
5525 CHILDS RD,LAKE OSWEGO,1017500.0,1327960.0,0.7662128377360764,0.0,0.0,1327960.0,2023.0,3014.0
17960 MEADOWLARK LN,LAKE OSWEGO,1530000.0,1327606.0,1.152450350480489,34.37134209999051,456316.0,871290.0,1987.0,3180.0
10250 SW ARBORCREST WAY,PORTLAND,1475000.0,1326160.0,1.11223381794052,54.789768956988596,726600.0,599560.0,1957.0,4212.0
4730 SW DOSCH PARK LN,PORTLAND,1380000.0,1323260.0,1.042878950470807,28.45245832262745,376500.0,946760.0,1988.0,3242.0
4224 SE OAK ST,PORTLAND,1650000.0,1323240.0,1.2469393307336538,32.307064478099214,427500.0,895740.0,1925.0,4405.0
1983 RIDGEWOOD RD,LAKE OSWEGO,1450000.0,1321308.0,1.0973974273976999,47.149339896526776,622988.0,698320.0,1996.0,4497.0
3080 WESTVIEW CIR,LAKE OSWEGO,1775000.0,1320500.0,1.344187807648618,43.210147671336614,570590.0,749910.0,1962.0,3473.0
7660 SW BRENTWOOD ST,PORTLAND,1535000.0,1316320.0,1.166129816458004,57.627324662696,758560.0,557760.0,1955.0,2959.0
1550 SW MITCHELL ST,PORTLAND,1700000.0,1314830.0,1.2929428138998957,32.51370899660032,427500.0,887330.0,1960.0,4024.0
3725 NW BLUEGRASS PL,PORTLAND,1360000.0,1313740.0,1.0352124469073027,42.712408848021674,561130.0,752610.0,1996.0,4144.0
522 NE SACRAMENTO ST,PORTLAND,560000.0,1313430.0,0.4263645569234752,23.17900459103264,304440.0,1008990.0,1910.0,8720.0
9880 SW VISTA PL,PORTLAND,1312000.0,1313020.0,0.9992231649175184,53.2093951348799,698650.0,614370.0,1961.0,3432.0
934 SE REX ST,PORTLAND,1600000.0,1311440.0,1.220032940889404,28.21326175806747,370000.0,941440.0,2016.0,3892.0
5037 PARKHILL ST,LAKE OSWEGO,1200000.0,1310231.0,0.9158690337810661,33.309469856842036,436431.0,873800.0,1999.0,3157.0
480 NW ALBEMARLE TER,PORTLAND,2200000.0,1309030.0,1.6806337517092809,46.56119416667303,609500.0,699530.0,1929.0,4041.0
2732 NW MONTE VISTA TER,PORTLAND,1550000.0,1308330.0,1.1847163941818961,49.738980226701216,650750.0,657580.0,1942.0,2964.0
2306 MAYORS LN,LAKE OSWEGO,1190000.0,1307071.0,0.9104325625769373,54.461540344786165,711851.0,595220.0,2001.0,3557.0
3332 SW FAIRMOUNT LN,PORTLAND,1495000.0,1306880.0,1.1439458863858962,35.102687316356516,458750.0,848130.0,1969.0,3079.0
